,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00233,0.5668571428571428,0.4,0.021714285714285714,0.002285714285714286,0.0,0.009142857142857144,0.0,0.0
mix00234,0.0,0.21296296296296297,0.009259259259259259,0.004629629629629629,0.0,0.0,0.7731481481481481,0.0
mix00235,0.7402912621359223,0.25485436893203883,0.0024271844660194173,0.0,0.0024271844660194173,0.0,0.0,0.0
mix00236,0.056818181818181816,0.6704545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
mix00237,0.6301169590643275,0.26169590643274854,0.007309941520467836,0.014619883040935672,0.0,0.0,0.07602339181286549,0.01023391812865497
mix00238,0.5379679144385027,0.34652406417112297,0.03529411764705882,0.012834224598930482,0.009625668449197862,0.0,0.03636363636363636,0.0213903743315508
mix00239,0.17613636363636365,0.18181818181818182,0.005681818181818182,0.0,0.001893939393939394,0.01893939393939394,0.615530303030303,0.0
mix00240,0.6078914919852034,0.33415536374845867,0.02836004932182491,0.0,0.0,0.0,0.029593094944512947,0.0
mix00241,0.21348314606741572,0.0,0.38202247191011235,0.4044943820224719,0.0,0.0,0.0,0.0
mix00242,0.4559386973180077,0.524904214559387,0.0,0.0,0.0,0.0,0.019157088122605363,0.0
mix00243,0.44511278195488724,0.4030075187969925,0.019548872180451128,0.021052631578947368,0.0,0.06466165413533835,0.0015037593984962407,0.045112781954887216
mix00244,0.028070175438596492,0.2631578947368421,0.5017543859649123,0.0,0.0,0.20701754385964913,0.0,0.0
mix00245,0.39855072463768115,0.05555555555555555,0.24396135265700483,0.0,0.0,0.026570048309178744,0.2753623188405797,0.0
mix00246,0.41626794258373206,0.24401913875598086,0.03349282296650718,0.0023923444976076554,0.0,0.3014354066985646,0.0023923444976076554,0.0
mix00247,0.16941529235382308,0.19640179910044978,0.0239880059970015,0.0,0.0074962518740629685,0.0,0.34782608695652173,0.25487256371814093
mix00248,0.0,0.09865470852017937,0.0,0.7892376681614349,0.0,0.0,0.11210762331838565,0.0
mix00249,0.0,0.0,0.7147058823529412,0.052941176470588235,0.0,0.0,0.2323529411764706,0.0
mix00250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mix00251,0.08716323296354993,0.19968304278922344,0.0,0.022187004754358162,0.0,0.0,0.6909667194928685,0.0
mix00252,0.2532588454376164,0.06890130353817504,0.01675977653631285,0.0111731843575419,0.0,0.0,0.3947858472998138,0.25512104283054005
mix00253,0.5035460992907801,0.25177304964539005,0.13120567375886524,0.0,0.0,0.0,0.11347517730496454,0.0
mix00254,0.340632603406326,0.30170316301703165,0.0,0.18248175182481752,0.0,0.019464720194647202,0.15571776155717762,0.0
mix00255,0.0,0.7479224376731302,0.060941828254847646,0.19113573407202217,0.0,0.0,0.0,0.0
mix00256,0.0,0.19797979797979798,0.0,0.10909090909090909,0.024242424242424242,0.0,0.6686868686868687,0.0
mix00257,0.6002076843198338,0.3655244029075805,0.0010384215991692627,0.006230529595015576,0.0010384215991692627,0.0,0.02596053997923157,0.0
mix00258,0.26463104325699743,0.10941475826972011,0.0,0.0,0.0,0.08396946564885496,0.5419847328244275,0.0
mix00259,0.33796296296296297,0.10493827160493827,0.0,0.33641975308641975,0.0,0.0030864197530864196,0.17746913580246915,0.040123456790123455
mix00260,0.46866840731070497,0.4177545691906005,0.031331592689295036,0.015665796344647518,0.0,0.020887728459530026,0.04569190600522193,0.0
mix00261,0.0,0.12631578947368421,0.4052631578947368,0.1,0.010526315789473684,0.23157894736842105,0.12631578947368421,0.0
mix00262,0.0,0.15135135135135136,0.010810810810810811,0.1891891891891892,0.0,0.3567567567567568,0.0972972972972973,0.1945945945945946
mix00263,0.18974358974358974,0.27863247863247864,0.37094017094017095,0.0,0.018803418803418803,0.0,0.046153846153846156,0.09572649572649573
mix00264,0.0984251968503937,0.02952755905511811,0.20866141732283464,0.03937007874015748,0.025590551181102362,0.2440944881889764,0.3543307086614173,0.0
mix00265,0.335559265442404,0.045075125208681135,0.09849749582637729,0.39398998330550916,0.045075125208681135,0.05008347245409015,0.03171953255425709,0.0
mix00266,0.5147368421052632,0.24421052631578946,0.022105263157894735,0.0,0.0,0.21789473684210525,0.0010526315789473684,0.0
mix00267,0.6088560885608856,0.2952029520295203,0.05166051660516605,0.0036900369003690036,0.007380073800738007,0.0,0.025830258302583026,0.007380073800738007
mix00268,0.1704697986577181,0.0,0.053691275167785234,0.45234899328859063,0.1342281879194631,0.0,0.18926174496644296,0.0
mix00269,0.5663900414937759,0.39107883817427386,0.0,0.0,0.0,0.004149377593360996,0.024896265560165973,0.013485477178423237
mix00270,0.19181034482758622,0.46120689655172414,0.0,0.07758620689655173,0.0,0.0,0.26939655172413796,0.0
mix00271,0.6317991631799164,0.26569037656903766,0.0020920502092050207,0.02301255230125523,0.008368200836820083,0.05439330543933055,0.014644351464435146,0.0
mix00272,0.0,0.10416666666666667,0.3020833333333333,0.0,0.0,0.0,0.59375,0.0
mix00273,0.13855421686746988,0.13253012048192772,0.002008032128514056,0.002008032128514056,0.0,0.05220883534136546,0.6726907630522089,0.0
mix00274,0.6143617021276596,0.23803191489361702,0.003989361702127659,0.011968085106382979,0.0,0.1196808510638298,0.011968085106382979,0.0
mix00275,0.0,0.020718232044198894,0.16574585635359115,0.11602209944751381,0.2085635359116022,0.18370165745856354,0.3052486187845304,0.0
mix00276,0.13594040968342644,0.12290502793296089,0.0111731843575419,0.0,0.0,0.0670391061452514,0.4338919925512104,0.22905027932960895
mix00277,0.5459183673469388,0.1556122448979592,0.0012755102040816326,0.0012755102040816326,0.0,0.0,0.20918367346938777,0.08673469387755102
mix00278,0.6526946107784432,0.0,0.0,0.0,0.0,0.3473053892215569,0.0,0.0
mix00279,0.4956268221574344,0.05830903790087463,0.446064139941691,0.0,0.0,0.0,0.0,0.0
mix00280,0.5412026726057907,0.30957683741648107,0.0,0.0,0.0,0.10244988864142539,0.044543429844097995,0.0022271714922048997
mix00281,0.4872611464968153,0.21337579617834396,0.0021231422505307855,0.020169851380042462,0.0,0.26963906581740976,0.0074309978768577496,0.0
mix00282,0.10576923076923077,0.5068681318681318,0.0,0.28296703296703296,0.0,0.1043956043956044,0.0,0.0
mix00283,0.6417624521072797,0.32567049808429116,0.017241379310344827,0.01532567049808429,0.0,0.0,0.0,0.0
mix00284,0.2797427652733119,0.0,0.3183279742765273,0.09003215434083602,0.1157556270096463,0.0,0.19614147909967847,0.0
mix00285,0.004573170731707317,0.2926829268292683,0.32926829268292684,0.0,0.0,0.0,0.37347560975609756,0.0
mix00286,0.4130879345603272,0.2556237218813906,0.17791411042944785,0.028629856850715747,0.03680981595092025,0.08384458077709611,0.00408997955010225,0.0
mix00287,0.1618075801749271,0.3206997084548105,0.3673469387755102,0.0029154518950437317,0.0,0.09766763848396501,0.04956268221574344,0.0
mix00288,0.0,0.07051282051282051,0.9294871794871795,0.0,0.0,0.0,0.0,0.0
mix00289,0.09940357852882704,0.32007952286282304,0.1411530815109344,0.16302186878727634,0.0,0.061630218687872766,0.07157057654075547,0.14314115308151093
mix00290,0.12921348314606743,0.008426966292134831,0.6629213483146067,0.0,0.0,0.0,0.199438202247191,0.0
mix00291,0.15605095541401273,0.16878980891719744,0.1178343949044586,0.42038216560509556,0.08917197452229299,0.0,0.04777070063694268,0.0
mix00292,0.5865580448065173,0.15071283095723015,0.06517311608961303,0.014256619144602852,0.008146639511201629,0.11812627291242363,0.05702647657841141,0.0
mix00293,0.0451527224435591,0.10225763612217796,0.2749003984063745,0.06905710491367861,0.0,0.15139442231075698,0.35723771580345287,0.0
mix00294,0.45617977528089887,0.09325842696629214,0.025842696629213482,0.0022471910112359553,0.016853932584269662,0.3865168539325843,0.019101123595505618,0.0
mix00295,0.4958263772954925,0.2287145242070117,0.011686143572621035,0.00667779632721202,0.008347245409015025,0.2387312186978297,0.01001669449081803,0.0
mix00296,0.2996742671009772,0.5146579804560261,0.016286644951140065,0.0,0.013029315960912053,0.0,0.11074918566775244,0.04560260586319218
mix00297,0.7207392197125256,0.26078028747433263,0.014373716632443531,0.002053388090349076,0.002053388090349076,0.0,0.0,0.0
mix00298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mix00299,0.0,0.6251468860164512,0.09753231492361927,0.21269095182138661,0.0,0.06462984723854288,0.0,0.0
mix00300,0.0,0.0784313725490196,0.6470588235294118,0.27450980392156865,0.0,0.0,0.0,0.0
mix00301,0.314070351758794,0.05527638190954774,0.16331658291457288,0.04522613065326633,0.4221105527638191,0.0,0.0,0.0
mix00302,0.4882943143812709,0.46488294314381273,0.006688963210702341,0.0033444816053511705,0.006688963210702341,0.0,0.030100334448160536,0.0
mix00303,0.0,0.10089686098654709,0.1591928251121076,0.0,0.7399103139013453,0.0,0.0,0.0
mix00304,0.4115308151093439,0.23658051689860835,0.017892644135188866,0.005964214711729622,0.0019880715705765406,0.0,0.22465208747514911,0.10139165009940358
mix00305,0.08932038834951456,0.141747572815534,0.007766990291262136,0.0,0.0,0.0,0.45048543689320386,0.3106796116504854
mix00306,0.46564885496183206,0.0,0.31297709923664124,0.0,0.0,0.0,0.22137404580152673,0.0
mix00307,0.49353049907578556,0.11090573012939002,0.02033271719038817,0.0,0.0036968576709796672,0.12014787430683918,0.2513863216266174,0.0
mix00308,0.32432432432432434,0.22190611664295876,0.0,0.0,0.0,0.34281650071123754,0.07254623044096728,0.03840682788051209
mix00309,0.7377450980392157,0.2034313725490196,0.00980392156862745,0.004901960784313725,0.0,0.0,0.031862745098039214,0.012254901960784314
mix00310,0.5390781563126252,0.38877755511022044,0.022044088176352707,0.006012024048096192,0.002004008016032064,0.0,0.04208416833667335,0.0
mix00311,0.13708260105448156,0.20035149384885764,0.01757469244288225,0.02460456942003515,0.0,0.06854130052724078,0.5518453427065027,0.0
mix00312,0.699055330634278,0.2388663967611336,0.001349527665317139,0.002699055330634278,0.0,0.0,0.033738191632928474,0.024291497975708502
mix00313,0.0,0.13190184049079753,0.3803680981595092,0.05521472392638037,0.0,0.0,0.4325153374233129,0.0
mix00314,0.0,0.0034129692832764505,0.41638225255972694,0.1757679180887372,0.03583617747440273,0.3515358361774744,0.017064846416382253,0.0
mix00315,0.10277324632952692,0.2137030995106036,0.09951060358890701,0.0,0.0,0.024469820554649267,0.5595432300163132,0.0
mix00316,0.03861003861003861,0.0,0.015444015444015444,0.0,0.0,0.20270270270270271,0.7432432432432432,0.0
mix00317,0.6230769230769231,0.2153846153846154,0.015384615384615385,0.0,0.028205128205128206,0.07179487179487179,0.046153846153846156,0.0
mix00318,0.5516637478108581,0.3064798598949212,0.012259194395796848,0.0070052539404553416,0.028021015761821366,0.0,0.09457092819614711,0.0
mix00319,0.0,0.0,0.9548133595284872,0.0,0.04518664047151277,0.0,0.0,0.0
mix00320,0.1630170316301703,0.1873479318734793,0.014598540145985401,0.36009732360097324,0.0,0.17761557177615572,0.09732360097323602,0.0
mix00321,0.543613707165109,0.19781931464174454,0.028037383177570093,0.0,0.0,0.20404984423676012,0.0264797507788162,0.0
mix00322,0.5083969465648855,0.3603053435114504,0.0732824427480916,0.0,0.0,0.03969465648854962,0.0183206106870229,0.0
mix00323,0.0,0.22142857142857142,0.6,0.1357142857142857,0.04285714285714286,0.0,0.0,0.0
mix00324,0.7956521739130434,0.10869565217391304,0.09565217391304348,0.0,0.0,0.0,0.0,0.0
mix00325,0.6159695817490495,0.30798479087452474,0.013307984790874524,0.0019011406844106464,0.0038022813688212928,0.0,0.030418250950570342,0.026615969581749048
mix00326,0.7647058823529411,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
mix00327,0.8825995807127882,0.0,0.0649895178197065,0.05241090146750524,0.0,0.0,0.0,0.0
mix00328,0.46982248520710057,0.1727810650887574,0.011834319526627219,0.016568047337278107,0.0,0.3136094674556213,0.015384615384615385,0.0
mix00329,0.46921182266009853,0.41995073891625617,0.029556650246305417,0.0,0.0,0.034482758620689655,0.046798029556650245,0.0
mix00330,0.4246575342465753,0.0,0.3595890410958904,0.0136986301369863,0.0,0.023972602739726026,0.1780821917808219,0.0
mix00331,0.13333333333333333,0.3261904761904762,0.0,0.0,0.0,0.11904761904761904,0.3357142857142857,0.08571428571428572
mix00332,0.12241653418124006,0.3497615262321145,0.5278219395866455,0.0,0.0,0.0,0.0,0.0
mix00333,0.5392857142857143,0.4607142857142857,0.0,0.0,0.0,0.0,0.0,0.0
mix00334,0.6938110749185668,0.20846905537459284,0.019543973941368076,0.0,0.0,0.03908794788273615,0.03908794788273615,0.0
mix00335,0.472,0.16,0.0064,0.0064,0.0,0.0,0.3552,0.0
mix00336,0.6342857142857142,0.0,0.19142857142857142,0.1742857142857143,0.0,0.0,0.0,0.0
mix00337,0.0,0.9076923076923077,0.08205128205128205,0.0,0.010256410256410256,0.0,0.0,0.0
mix00338,0.0,0.3076923076923077,0.13675213675213677,0.19444444444444445,0.1111111111111111,0.0,0.0,0.25
mix00339,0.0963855421686747,0.3032128514056225,0.0,0.0,0.0,0.0,0.6004016064257028,0.0
mix00340,0.45274725274725275,0.14285714285714285,0.013186813186813187,0.0,0.0,0.14945054945054945,0.24175824175824176,0.0
mix00341,0.2864693446088795,0.0,0.3012684989429176,0.0,0.0,0.006342494714587738,0.12790697674418605,0.27801268498942916
mix00342,0.6194852941176471,0.26838235294117646,0.009191176470588236,0.011029411764705883,0.0,0.034926470588235295,0.05698529411764706,0.0
mix00343,0.1595238095238095,0.030952380952380953,0.0,0.4,0.0,0.0,0.2857142857142857,0.12380952380952381
mix00344,0.2586750788643533,0.10883280757097792,0.0031545741324921135,0.0,0.0,0.03627760252365931,0.5930599369085173,0.0
mix00345,0.5142857142857142,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.0
mix00346,0.16444444444444445,0.02666666666666667,0.29777777777777775,0.36444444444444446,0.0,0.0,0.14666666666666667,0.0
mix00347,0.0,0.5043731778425656,0.0,0.023323615160349854,0.0,0.0,0.47230320699708456,0.0
mix00348,0.2304147465437788,0.055299539170506916,0.19815668202764977,0.0,0.0,0.0,0.5161290322580645,0.0
mix00349,0.4078303425774878,0.30179445350734097,0.01631321370309951,0.0,0.0,0.0636215334420881,0.21044045676998369,0.0
mix00350,0.0,0.8549019607843137,0.1450980392156863,0.0,0.0,0.0,0.0,0.0
mix00351,0.0582010582010582,0.042328042328042326,0.873015873015873,0.0,0.0,0.0,0.026455026455026454,0.0
mix00352,0.0,0.38372093023255816,0.03488372093023256,0.0,0.0,0.0,0.5813953488372093,0.0
mix00353,0.3490990990990991,0.19031531531531531,0.006756756756756757,0.0022522522522522522,0.0011261261261261261,0.061936936936936936,0.3885135135135135,0.0
mix00354,0.0,0.0,0.27520435967302453,0.07493188010899182,0.0,0.020435967302452316,0.6294277929155313,0.0
mix00355,0.4394250513347023,0.28542094455852157,0.0,0.01026694045174538,0.002053388090349076,0.0,0.26283367556468173,0.0
mix00356,0.5137795275590551,0.39960629921259844,0.08267716535433071,0.0,0.0,0.0,0.003937007874015748,0.0
mix00357,0.03927986906710311,0.009819967266775777,0.0,0.0,0.0,0.0,0.1276595744680851,0.823240589198036
mix00358,0.1724137931034483,0.13262599469496023,0.0,0.0,0.0,0.6339522546419099,0.058355437665782495,0.002652519893899204
mix00359,0.5509259259259259,0.3966049382716049,0.013888888888888888,0.006172839506172839,0.0,0.0,0.026234567901234566,0.006172839506172839
mix00360,0.5,0.1191588785046729,0.04088785046728972,0.0,0.0794392523364486,0.2441588785046729,0.016355140186915886,0.0
mix00361,0.03430079155672823,0.11081794195250659,0.15567282321899736,0.1503957783641161,0.0,0.0,0.018469656992084433,0.5303430079155673
mix00362,0.2965779467680608,0.12547528517110265,0.1596958174904943,0.0,0.0,0.3155893536121673,0.10266159695817491,0.0
mix00363,0.13744588744588745,0.4166666666666667,0.0183982683982684,0.06168831168831169,0.06818181818181818,0.13203463203463203,0.16558441558441558,0.0
mix00364,0.07142857142857142,0.023809523809523808,0.037037037037037035,0.36243386243386244,0.0,0.31746031746031744,0.18783068783068782,0.0
mix00365,0.4929906542056075,0.14018691588785046,0.07009345794392523,0.002336448598130841,0.004672897196261682,0.0,0.18925233644859812,0.10046728971962617
mix00366,0.0,0.12115732368896925,0.8083182640144665,0.0705244122965642,0.0,0.0,0.0,0.0
mix00367,0.12091503267973856,0.10620915032679738,0.0032679738562091504,0.016339869281045753,0.0,0.0915032679738562,0.6617647058823529,0.0
mix00368,0.061601642710472276,0.01026694045174538,0.8028747433264887,0.12525667351129363,0.0,0.0,0.0,0.0
mix00369,0.9503105590062112,0.0,0.033126293995859216,0.016563146997929608,0.0,0.0,0.0,0.0
mix00370,0.4261992619926199,0.27121771217712176,0.0,0.023985239852398525,0.0,0.2564575645756458,0.02214022140221402,0.0
mix00371,0.28623853211009176,0.1944954128440367,0.0,0.003669724770642202,0.005504587155963303,0.02018348623853211,0.48990825688073397,0.0
mix00372,0.0,0.8879310344827587,0.04741379310344827,0.01293103448275862,0.05172413793103448,0.0,0.0,0.0
mix00373,0.8341708542713567,0.0,0.0,0.0,0.0,0.0,0.15577889447236182,0.010050251256281407
mix00374,0.37844940867279897,0.16951379763469118,0.005256241787122208,0.0,0.0,0.21550591327201052,0.23127463863337713,0.0
mix00375,0.0056022408963585435,0.6554621848739496,0.29411764705882354,0.0,0.0,0.0,0.04481792717086835,0.0
mix00376,0.49214659685863876,0.3162303664921466,0.025130890052356022,0.008376963350785341,0.005235602094240838,0.11518324607329843,0.03769633507853403,0.0
mix00377,0.35661764705882354,0.31862745098039214,0.07475490196078431,0.04656862745098039,0.2034313725490196,0.0,0.0,0.0
mix00378,0.5572842998585573,0.3422913719943423,0.03536067892503536,0.002828854314002829,0.0,0.026874115983026876,0.03536067892503536,0.0
mix00379,0.18902439024390244,0.17682926829268292,0.024390243902439025,0.003048780487804878,0.0,0.07926829268292683,0.5274390243902439,0.0
mix00380,0.08620689655172414,0.10815047021943573,0.04075235109717868,0.02664576802507837,0.0,0.0,0.43573667711598746,0.30250783699059564
mix00381,0.6713780918727915,0.3250883392226148,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0
mix00382,0.06575342465753424,0.3589041095890411,0.0,0.0,0.0,0.16164383561643836,0.3150684931506849,0.09863013698630137
mix00383,0.0,0.22878228782287824,0.033210332103321034,0.0,0.0,0.0,0.7380073800738007,0.0
mix00384,0.44815256257449343,0.2061978545887962,0.010727056019070322,0.0011918951132300357,0.01907032181168057,0.011918951132300357,0.30274135876042907,0.0
mix00385,0.1744186046511628,0.7558139534883721,0.06976744186046512,0.0,0.0,0.0,0.0,0.0
mix00386,0.3801498127340824,0.0,0.36891385767790263,0.02247191011235955,0.08426966292134831,0.0,0.1441947565543071,0.0
mix00387,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
mix00388,0.582995951417004,0.4008097165991903,0.008097165991902834,0.0,0.0,0.006072874493927126,0.0020242914979757085,0.0
mix00389,0.0037174721189591076,0.3940520446096654,0.21189591078066913,0.2527881040892193,0.137546468401487,0.0,0.0,0.0
mix00390,0.8823529411764706,0.0741687979539642,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
mix00391,0.0,0.5668016194331984,0.3562753036437247,0.012145748987854251,0.06477732793522267,0.0,0.0,0.0
mix00392,0.0,0.0,0.08277027027027027,0.0,0.3293918918918919,0.4239864864864865,0.16385135135135134,0.0
mix00393,0.6061643835616438,0.3321917808219178,0.0136986301369863,0.0,0.0,0.0,0.04794520547945205,0.0
mix00394,0.06852791878172589,0.017766497461928935,0.4796954314720812,0.04060913705583756,0.0,0.19289340101522842,0.20050761421319796,0.0
mix00395,0.4834801762114537,0.24118942731277532,0.03634361233480176,0.003303964757709251,0.0,0.18502202643171806,0.05066079295154185,0.0
mix00396,0.6253164556962025,0.2911392405063291,0.020253164556962026,0.02278481012658228,0.005063291139240506,0.0,0.035443037974683546,0.0
mix00397,0.0660377358490566,0.2358490566037736,0.39308176100628933,0.22012578616352202,0.0,0.08490566037735849,0.0,0.0
mix00398,0.01593625498007968,0.1952191235059761,0.1553784860557769,0.16334661354581673,0.23904382470119523,0.099601593625498,0.13147410358565736,0.0
mix00399,0.6747352496217852,0.29046898638426627,0.006051437216338881,0.0,0.028744326777609682,0.0,0.0,0.0
mix00400,0.0,0.0,0.18328840970350405,0.35444743935309975,0.0,0.2816711590296496,0.18059299191374664,0.0
mix00401,0.6719883889695211,0.24238026124818576,0.002902757619738752,0.0,0.02177068214804064,0.010159651669085631,0.05079825834542816,0.0
mix00402,0.5175202156334232,0.40970350404312667,0.0215633423180593,0.0,0.0,0.0,0.05121293800539083,0.0
mix00403,0.5307443365695793,0.0,0.3592233009708738,0.042071197411003236,0.0,0.0,0.06796116504854369,0.0
mix00404,0.0,0.7813411078717201,0.052478134110787174,0.15451895043731778,0.011661807580174927,0.0,0.0,0.0
mix00405,0.66,0.2342857142857143,0.04857142857142857,0.025714285714285714,0.0,0.0,0.03142857142857143,0.0
mix00406,0.15128755364806867,0.22854077253218885,0.3229613733905579,0.0,0.11158798283261803,0.0,0.15665236051502146,0.028969957081545063
mix00407,0.8921568627450981,0.0,0.10784313725490197,0.0,0.0,0.0,0.0,0.0
mix00408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mix00409,0.4947916666666667,0.4375,0.024305555555555556,0.005208333333333333,0.0,0.026041666666666668,0.012152777777777778,0.0
mix00410,0.13001912045889102,0.0,0.0,0.1739961759082218,0.4569789674952199,0.0,0.2390057361376673,0.0
mix00411,0.593952483801296,0.23758099352051837,0.012958963282937365,0.0,0.0,0.1447084233261339,0.01079913606911447,0.0
mix00412,0.5915492957746479,0.0,0.3051643192488263,0.10328638497652583,0.0,0.0,0.0,0.0
mix00413,0.7350069735006973,0.23291492329149233,0.03207810320781032,0.0,0.0,0.0,0.0,0.0
mix00414,0.4648581997533909,0.18988902589395806,0.02096177558569667,0.004932182490752158,0.006165228113440197,0.0,0.31319358816276205,0.0
mix00415,0.4274004683840749,0.21662763466042154,0.00936768149882904,0.0,0.00234192037470726,0.06908665105386416,0.275175644028103,0.0
mix00416,0.13302752293577982,0.15749235474006115,0.0,0.0,0.0,0.016819571865443424,0.45565749235474007,0.23700305810397554
mix00417,0.6135084427767354,0.30956848030018763,0.03189493433395872,0.001876172607879925,0.0,0.0,0.03377110694183865,0.009380863039399626
mix00418,0.6764705882352942,0.21040723981900453,0.011312217194570135,0.0022624434389140274,0.0,0.0,0.09954751131221719,0.0
mix00419,0.3568627450980392,0.17647058823529413,0.1450980392156863,0.0,0.0,0.047058823529411764,0.27450980392156865,0.0
mix00420,0.16075949367088607,0.1848101265822785,0.0012658227848101266,0.016455696202531647,0.010126582278481013,0.16075949367088607,0.46582278481012657,0.0
mix00421,0.4924506387921022,0.40534262485482,0.030197444831591175,0.003484320557491289,0.03948896631823461,0.0,0.008130081300813009,0.020905923344947737
mix00422,0.5809628008752735,0.2800875273522976,0.0032822757111597373,0.0,0.0,0.0711159737417943,0.06455142231947483,0.0
mix00423,0.5985915492957746,0.0,0.11619718309859155,0.0,0.0,0.12323943661971831,0.1619718309859155,0.0
mix00424,0.0,0.5204460966542751,0.4795539033457249,0.0,0.0,0.0,0.0,0.0
mix00425,0.3805970149253731,0.22388059701492538,0.0024875621890547263,0.004975124378109453,0.0,0.16417910447761194,0.22388059701492538,0.0
mix00426,0.0,0.79,0.03,0.0,0.0,0.0,0.18,0.0
mix00427,0.7067448680351907,0.17888563049853373,0.045454545454545456,0.0,0.0,0.0,0.0689149560117302,0.0
mix00428,0.4832,0.416,0.0048,0.008,0.04,0.0,0.048,0.0
mix00429,0.18604651162790697,0.17783857729138167,0.005471956224350205,0.012311901504787962,0.0,0.019151846785225718,0.5991792065663475,0.0
mix00430,0.5393494228751312,0.385099685204617,0.046169989506820566,0.0,0.0,0.0,0.02938090241343127,0.0
mix00431,0.6498422712933754,0.3470031545741325,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0
mix00432,0.5560916767189384,0.12545235223160434,0.05669481302774427,0.0,0.0,0.0,0.2617611580217129,0.0
mix00433,0.4357142857142857,0.4014285714285714,0.06714285714285714,0.01,0.0014285714285714286,0.005714285714285714,0.07857142857142857,0.0
mix00434,0.5487012987012987,0.19805194805194806,0.004329004329004329,0.0,0.0,0.06818181818181818,0.18073593073593072,0.0
mix00435,0.19181034482758622,0.09482758620689655,0.015086206896551725,0.0,0.0,0.0,0.6982758620689655,0.0
mix00436,0.4447004608294931,0.47235023041474655,0.03686635944700461,0.0,0.0,0.0,0.04608294930875576,0.0
mix00437,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.6538461538461539,0.0
mix00438,0.0,0.3271375464684015,0.0,0.5762081784386617,0.0,0.0,0.09665427509293681,0.0
mix00439,0.0,0.8163265306122449,0.061224489795918366,0.0,0.0,0.0,0.12244897959183673,0.0
mix00440,0.02404809619238477,0.24649298597194388,0.4468937875751503,0.05410821643286573,0.12224448897795591,0.0,0.05811623246492986,0.04809619238476954
mix00441,0.09036860879904875,0.7990487514863258,0.011890606420927468,0.02497027348394768,0.0,0.0,0.014268727705112961,0.059453032104637336
mix00442,0.6923076923076923,0.2905982905982906,0.002136752136752137,0.0,0.014957264957264958,0.0,0.0,0.0
mix00443,0.0,0.2633333333333333,0.27666666666666667,0.4,0.0,0.0,0.06,0.0
mix00444,0.37218045112781956,0.23684210526315788,0.022556390977443608,0.0,0.0,0.17669172932330826,0.19172932330827067,0.0
mix00445,0.521505376344086,0.46774193548387094,0.002688172043010753,0.0,0.0,0.0,0.008064516129032258,0.0
mix00446,0.5987577639751552,0.2981366459627329,0.0,0.004968944099378882,0.05217391304347826,0.0,0.03229813664596273,0.013664596273291925
mix00447,0.38470873786407767,0.12864077669902912,0.01699029126213592,0.014563106796116505,0.0,0.37014563106796117,0.07766990291262135,0.007281553398058253
mix00448,0.489873417721519,0.3848101265822785,0.03670886075949367,0.002531645569620253,0.002531645569620253,0.0,0.08354430379746836,0.0
mix00449,0.0,0.15151515151515152,0.40606060606060607,0.0,0.44242424242424244,0.0,0.0,0.0
mix00450,0.39710144927536234,0.5260869565217391,0.008695652173913044,0.0,0.0014492753623188406,0.043478260869565216,0.02318840579710145,0.0
mix00451,0.2590529247910863,0.0,0.17270194986072424,0.0,0.0,0.06685236768802229,0.5013927576601671,0.0
mix00452,0.5325714285714286,0.3177142857142857,0.04114285714285714,0.0,0.0,0.045714285714285714,0.06285714285714286,0.0
mix00453,0.5016181229773463,0.4077669902912621,0.043689320388349516,0.0,0.0,0.0,0.04692556634304207,0.0
mix00454,0.7575,0.0,0.2425,0.0,0.0,0.0,0.0,0.0
mix00455,0.08498023715415019,0.21739130434782608,0.0,0.001976284584980237,0.003952569169960474,0.07114624505928854,0.6205533596837944,0.0
mix00456,0.3150887573964497,0.11094674556213018,0.0,0.21597633136094674,0.023668639053254437,0.0,0.3343195266272189,0.0
mix00457,0.18181818181818182,0.09350649350649351,0.0,0.2857142857142857,0.0,0.3012987012987013,0.13766233766233765,0.0
mix00458,0.7529286474973376,0.15122470713525027,0.004259850905218318,0.0,0.0,0.07348242811501597,0.01810436634717785,0.0
mix00459,0.1148036253776435,0.48036253776435045,0.24169184290030213,0.09063444108761329,0.06646525679758308,0.0,0.006042296072507553,0.0
mix00460,0.4426229508196721,0.22131147540983606,0.00546448087431694,0.00819672131147541,0.00819672131147541,0.27595628415300544,0.03825136612021858,0.0
mix00461,0.5670103092783505,0.05283505154639175,0.0,0.0,0.15721649484536082,0.20618556701030927,0.01675257731958763,0.0
mix00462,0.4772727272727273,0.0,0.09090909090909091,0.4318181818181818,0.0,0.0,0.0,0.0
mix00463,0.025380710659898477,0.0,0.0,0.050761421319796954,0.0,0.0,0.9238578680203046,0.0
